Código_estación;nombre_estación;ene-15;feb-15;mar-15;abr-15;may-15;jun-15;jul-15;ago-15;sept-15;oct-15;nov-15;dic-15;ene-16;feb-16;mar-16;abr-16;may-16;jun-16;jul-16;ago-16;sept-16;oct-16;nov-16;dic-16;ene-17;feb-17;mar-17;abr-17;may-17;jun-17;jul-17;ago-17;sept-17;oct-17;nov-17;dic-17;ene-18;feb-18;mar-18;abr-18;may-18;jun-18;jul-18;ago-18;sept-18;oct-18;nov-18;dic-18;ene-19;feb-19;mar-19;abr-19;may-19;jun-19;jul-19;ago-19;sept-19;oct-19;nov-19;dic-19;ene-20;feb-20;mar-20;abr-20;may-20;jun-20;jul-20;ago-20;sept-20;oct-20;nov-20;dic-20;ene-21;feb-21;mar-21;abr-21;may-21;jun-21;jul-21;ago-21;sept-21;oct-21;nov-21;dic-21;ene-22;feb-22;mar-22;abr-22;may-22;jun-22;jul-22;ago-22;sept-22;oct-22;nov-22;dic-22;ene-23;feb-23;mar-23;abr-23;may-23;jun-23;jul-23;ago-23;sept-23;oct-23;nov-23;dic-23;ene-24;feb-24;mar-24;abr-24;may-24;jun-24;jul-24;ago-24;sept-24;oct-24
917;Artilleros;191.221;187.659;198.243;189.606;192.083;184.881;157.224;103.948;181.232;210.841;201.964;195.516;190.104;201.432;194.194;207.791;199.071;192.498;152.525;113.611;191.612;209.842;209.289;198.808;200.819;198.577;218.159;184.235;208.012;204.329;159.479;115.723;190.695;217.401;214.508;193.766;209.927;203.771;205.943;212.861;214.508;207.104;173.458;62.578;187.987;229.913;220.063;209.472;218.325;211.717;226.579;202.401;212.449;207.869;176.338;120.985;200.084;240.002;229.813;215.095;222.972;223.932;100.879;19.154;39.533;87.765;104.853;79.721;111.068;113.950;118.026;121.088;130.023;117.683;136.123;132.498;139.633;144.474;117.707;90.596;148.610;168.446;173.304;156.824;146.449;160.984;189.614;167.254;182.786;178.133;144.285;112.354;181.497;198.746;198.063;170.228;191.268;192.232;213.018;185.451;207.568;205.428;164.832;113.086;181.836;210.259;209.973;197.888;205.808;210.018;200.593;219.703;213.847;202.573;173.847;129.418;199.884;234.339
918;Pavones;170.648;173.278;179.818;171.523;173.003;171.398;147.439;97.427;167.669;190.363;183.504;171.516;164.504;178.774;171.492;184.649;179.433;179.584;155.397;119.674;191.258;203.434;188.976;174.320;176.567;177.522;192.820;163.146;181.927;181.826;140.765;103.742;166.071;192.414;184.956;159.469;175.161;173.691;175.281;180.994;184.642;179.308;145.544;52.947;160.968;197.019;186.118;171.045;181.753;171.662;184.225;164.137;171.699;174.424;151.203;103.552;169.061;202.822;189.782;169.048;180.359;182.753;86.637;21.520;38.040;76.325;91.028;65.897;91.924;93.855;98.974;97.740;98.274;98.133;112.897;108.493;114.980;122.120;106.988;75.835;125.304;140.098;143.279;126.117;120.778;134.628;160.608;139.042;153.843;150.535;119.430;95.953;156.958;167.955;171.627;159.051;166.379;168.621;187.276;157.905;177.032;181.919;170.232;107.913;181.002;199.969;188.129;170.473;179.963;188.086;176.543;197.501;188.628;179.203;152.805;114.521;174.436;207.366
919;Valdebernardo;156.305;156.832;164.819;158.328;161.259;155.701;126.866;83.164;152.299;179.772;173.880;168.846;162.813;175.062;164.431;175.730;168.302;162.155;125.941;91.700;165.934;181.637;173.249;167.255;173.632;176.300;193.215;158.641;180.346;175.954;132.592;94.555;167.344;191.133;184.702;164.804;175.382;175.999;174.822;183.499;181.368;172.609;134.642;47.095;158.912;193.114;183.166;172.923;180.476;178.611;190.415;167.026;172.980;169.095;136.544;89.848;165.457;198.955;187.868;172.589;181.797;185.322;81.218;14.308;26.801;62.672;77.709;57.964;86.183;95.168;95.141;97.038;95.484;93.385;106.401;98.749;108.082;112.159;91.870;67.367;120.903;138.549;142.295;125.329;115.058;131.231;156.222;133.654;146.462;138.962;107.726;80.587;146.754;160.972;161.755;149.665;155.723;158.544;177.225;149.917;164.449;161.953;127.093;86.696;151.933;174.764;170.461;159.359;164.430;171.797;160.025;178.215;168.835;158.777;128.025;93.012;156.397;185.385
920;Vicálvaro;145.748;154.388;161.856;152.375;128.771;107.382;88.220;58.773;159.813;187.199;176.864;146.979;138.466;167.193;145.856;156.470;119.549;109.668;82.611;63.005;177.077;178.613;178.104;146.332;154.400;161.094;172.707;130.745;129.360;119.674;88.111;64.257;171.400;195.098;183.169;136.662;150.349;161.235;154.126;162.069;136.600;122.569;92.941;33.111;162.798;201.151;179.130;140.023;153.382;166.059;172.793;143.434;131.957;121.095;94.961;65.990;168.175;199.936;182.214;140.657;151.709;171.912;72.416;13.878;27.765;53.293;61.094;48.204;61.008;75.557;73.265;72.208;81.596;77.559;80.401;76.327;88.307;87.739;71.433;53.053;104.801;132.045;145.363;112.758;107.795;133.320;153.379;120.516;127.330;106.466;85.168;68.709;149.016;168.961;167.008;134.228;139.652;157.019;170.786;135.173;141.454;123.436;96.946;65.487;149.192;181.090;172.857;141.814;147.294;167.905;148.199;168.418;145.841;122.233;102.743;79.116;166.640;199.512
921;San Cipriano;59.498;58.962;62.060;58.015;59.365;57.711;52.520;36.636;55.842;65.767;62.271;60.572;57.873;59.424;58.274;61.647;60.241;57.453;48.592;39.094;57.546;62.030;62.866;63.799;63.049;61.608;67.428;57.726;64.065;63.256;52.179;39.414;58.428;69.143;67.298;61.629;64.927;64.256;66.676;67.083;67.711;66.011;55.703;34.820;59.895;71.379;68.820;65.958;67.736;64.428;68.050;61.842;64.253;64.417;56.651;39.750;60.469;72.671;70.769;68.516;70.385;70.696;35.953;9.923;17.717;34.348;39.826;32.539;41.881;43.014;44.456;43.969;47.056;43.908;48.690;46.437;48.909;50.188;43.944;34.122;52.291;59.905;61.557;56.164;53.663;58.750;69.426;61.215;67.759;65.629;57.479;45.643;68.217;73.568;73.773;69.940;74.170;73.599;81.469;70.717;77.837;77.535;65.666;45.563;69.761;81.734;81.297;77.911;80.798;81.713;78.145;84.276;81.486;78.597;69.439;55.581;77.806;90.919
922;Puerta de Arganda;202.795;207.485;217.638;203.695;201.111;190.280;166.420;113.001;204.630;243.064;234.273;205.933;195.938;224.560;212.155;225.374;211.390;201.896;166.140;126.359;224.079;243.690;250.002;209.266;221.850;232.638;255.867;206.938;226.188;221.921;180.073;131.591;231.644;265.414;256.865;214.298;235.994;235.564;231.487;241.296;239.177;229.742;180.539;15.925;215.507;270.566;256.758;221.043;241.565;250.620;254.364;217.198;222.105;208.463;172.997;119.637;211.196;251.578;229.816;196.014;209.284;230.471;115.641;32.068;53.359;101.895;121.504;96.701;128.262;137.306;137.546;133.901;126.858;130.437;151.663;146.534;154.937;159.482;144.755;108.964;176.339;181.880;197.924;169.869;159.907;184.549;217.542;183.813;207.757;201.254;164.499;138.299;229.076;245.027;244.535;214.496;225.191;235.336;260.546;222.069;249.562;247.662;202.056;154.885;242.006;276.342;268.088;229.319;246.180;256.484;240.413;270.775;254.171;245.728;210.883;167.779;261.041;312.812
951;Mirasierra;75.736;78.307;80.898;75.889;75.977;71.944;58.721;34.667;68.669;78.533;75.920;73.818;71.089;76.070;72.321;79.261;76.445;74.999;55.382;36.693;69.954;78.771;81.727;76.312;79.503;81.757;89.092;72.487;84.376;83.325;62.008;41.155;77.791;89.310;87.681;77.102;85.432;85.035;82.703;87.203;87.544;84.247;67.550;41.828;80.664;96.476;90.018;81.840;89.905;89.825;93.227;79.576;84.292;85.361;70.213;42.094;83.142;99.769;93.334;82.926;91.209;93.600;41.906;11.671;18.605;36.091;40.681;27.491;46.653;49.840;50.721;47.967;54.700;49.816;57.046;54.956;57.801;59.397;48.523;28.032;63.707;71.749;74.254;60.693;58.900;67.139;80.519;66.010;73.449;72.887;54.412;39.008;76.203;83.441;83.566;74.930;81.050;81.625;91.223;71.302;82.687;81.022;59.996;37.298;74.607;86.836;84.847;72.780;81.165;85.207;77.696;88.351;82.551;78.483;63.355;40.984;80.136;96.601
952;Paco de Lucía;0;0;11.418;43.532;43.152;43.515;37.718;18.970;49.085;57.035;54.784;50.906;50.674;56.547;52.703;59.399;55.689;56.853;41.740;24.528;59.272;64.152;64.813;60.723;61.358;63.579;71.891;56.388;65.777;68.596;52.242;29.168;68.289;78.157;75.210;64.646;72.954;71.902;69.792;75.512;74.311;74.303;57.038;32.920;75.505;88.700;81.850;72.192;78.542;78.876;84.471;73.388;78.347;85.464;70.626;38.746;87.821;106.523;96.201;82.200;89.913;92.300;38.950;7.303;16.802;37.024;41.885;26.444;49.817;52.547;54.920;50.344;51.862;51.688;59.509;56.988;59.603;62.723;49.205;24.260;68.745;79.024;78.759;64.048;61.778;70.645;86.537;70.085;79.552;80.543;59.588;38.039;87.888;93.301;91.490;77.769;85.366;89.691;100.952;78.737;90.582;90.554;67.006;34.973;85.212;97.944;98.391;83.629;93.407;98.584;87.737;101.668;93.866;90.877;70.647;43.003;95.816;111.018
1001;Fuencarral;103.511;101.860;107.586;104.518;106.664;101.979;92.897;64.167;100.069;113.184;108.001;106.190;100.643;107.293;104.378;110.582;109.162;105.854;86.078;69.670;101.618;107.639;103.774;109.545;111.334;109.293;118.582;101.149;115.575;115.357;96.061;75.166;111.475;125.325;123.299;114.162;122.132;119.394;120.911;126.362;129.906;123.743;110.948;84.670;118.441;136.516;130.727;124.590;131.409;128.625;139.728;126.239;134.190;135.388;122.413;90.417;131.450;152.465;143.081;132.931;139.295;140.409;65.979;14.142;29.949;60.843;73.375;57.276;74.242;80.796;80.546;80.123;78.638;75.926;86.958;84.110;89.287;93.093;84.955;68.182;97.850;109.443;109.741;100.385;94.079;104.129;123.128;109.729;121.041;120.108;104.164;85.383;123.760;131.471;131.413;124.513;131.350;132.224;148.969;132.347;142.811;140.562;120.722;96.948;134.728;150.708;146.455;137.987;140.400;145.540;139.192;150.559;146.683;140.308;127.916;74.140;136.685;159.698
1002;Begoña;250.465;260.211;276.003;261.738;257.386;256.050;228.330;150.808;255.739;294.712;275.786;250.362;245.053;277.209;264.610;289.192;273.766;268.180;206.873;159.901;263.074;283.325;289.706;258.874;271.664;283.137;307.301;256.556;283.050;292.315;236.043;173.251;270.340;310.918;298.571;260.519;290.578;307.117;311.126;321.016;312.514;304.238;271.658;196.012;288.285;348.625;329.475;284.199;319.463;325.043;346.599;315.050;319.614;320.954;297.854;206.212;313.934;376.331;344.697;292.339;322.924;331.273;163.132;49.263;69.524;124.800;154.061;112.339;145.799;154.878;161.336;148.978;184.451;164.503;183.895;176.740;192.201;206.647;186.962;151.155;253.139;277.765;280.659;219.007;218.576;259.926;314.337;257.747;278.871;274.200;226.261;175.464;325.024;347.736;353.353;289.167;329.937;350.985;386.341;315.619;341.437;325.297;277.323;216.002;374.323;400.107;387.423;310.650;355.290;384.066;324.821;375.996;338.004;313.427;280.053;86.165;344.305;423.716
1005;Cuzco;266.158;268.214;288.426;275.773;274.883;269.869;245.573;139.470;273.157;298.885;286.783;266.310;253.143;288.247;274.197;296.913;285.838;279.826;256.585;185.734;302.976;318.184;316.127;276.071;291.205;299.481;331.663;276.290;307.458;320.796;260.135;183.703;293.566;336.511;327.703;283.641;313.563;319.427;320.653;329.665;320.070;315.307;278.390;184.810;294.642;361.760;332.634;294.290;328.192;322.658;342.544;311.773;317.588;321.422;297.592;185.061;312.828;377.288;349.339;297.035;324.257;335.437;147.328;19.355;42.487;101.205;127.163;86.664;134.874;138.988;141.506;136.567;138.459;144.971;167.851;164.216;174.045;189.518;166.223;112.277;201.900;234.529;239.198;200.877;183.844;219.857;270.860;227.851;252.769;254.013;213.519;146.526;258.175;286.270;280.264;247.407;266.818;275.793;311.313;259.086;287.843;295.914;247.302;167.133;279.285;304.527;303.507;256.113;286.316;306.247;283.697;313.829;306.372;293.599;273.317;161.804;300.790;348.056
1006;Santiago Bernabéu;322.577;318.986;342.162;372.247;349.286;319.690;288.291;195.479;321.144;360.520;331.356;353.229;319.156;349.627;358.962;365.652;381.151;335.665;281.797;232.163;338.761;367.088;349.883;345.456;375.492;352.553;378.154;401.499;370.080;392.550;305.066;257.610;363.972;399.728;383.589;369.615;388.516;386.847;394.312;435.214;442.405;393.154;340.081;259.869;375.341;420.878;383.514;415.311;400.826;397.541;440.631;382.693;377.893;401.473;341.330;246.243;368.155;446.310;444.690;371.181;382.741;429.279;173.904;20.841;43.984;102.800;132.287;89.748;139.901;142.468;147.410;142.968;136.884;147.409;172.124;163.585;173.982;189.982;172.946;133.241;238.424;260.270;280.821;261.433;214.647;257.014;340.028;295.272;341.243;275.945;248.045;206.024;333.047;385.073;338.757;305.571;344.460;364.575;404.420;388.356;382.336;360.453;303.239;240.063;376.096;378.480;403.432;366.265;363.353;406.594;413.012;404.439;393.445;312.751;323.300;208.432;312.681;341.974
1013;Lago;61.079;64.792;71.786;95.205;95.026;98.486;85.532;31.122;88.510;102.166;86.662;76.754;62.955;69.177;74.045;96.533;76.725;92.585;87.865;65.478;75.539;110.972;84.188;68.345;65.171;69.584;87.134;88.290;88.790;116.978;87.605;70.221;81.796;116.053;85.952;72.196;64.451;77.789;86.764;71.653;77.826;89.262;87.510;64.460;81.071;110.275;77.698;73.524;71.984;88.125;99.839;101.305;100.315;115.178;97.478;70.124;88.015;124.411;91.544;74.738;82.031;88.749;33.393;2.866;7.247;32.879;43.103;41.982;38.163;44.472;45.674;38.301;22.624;53.590;62.929;66.994;71.603;75.042;72.197;61.036;71.151;84.206;76.291;64.580;58.881;72.220;71.762;82.821;116.887;118.739;108.210;81.915;84.763;92.806;98.940;173.824;109.167;94.327;104.404;119.930;103.860;123.599;128.184;92.721;83.740;102.298;96.186;80.624;76.329;95.181;84.344;116.261;118.972;126.111;119.599;97.521;91.861;96.052
1014;Batán;123.997;119.095;133.756;131.939;144.464;153.967;152.477;113.061;146.974;155.341;143.099;148.340;129.160;132.018;140.717;146.599;155.857;175.077;163.042;129.427;151.820;164.963;143.848;154.879;140.440;139.085;159.112;160.707;172.495;181.209;159.792;127.100;157.595;175.159;157.170;151.600;146.955;143.533;151.916;162.571;169.314;185.472;178.120;134.298;159.281;173.726;161.162;163.971;156.805;151.227;173.997;159.049;173.141;190.050;175.953;139.766;162.008;183.819;166.284;166.684;160.238;166.693;73.538;13.943;29.904;71.599;100.856;80.667;89.349;94.709;97.480;96.481;77.256;85.105;109.324;102.869;116.693;126.713;129.159;101.957;125.383;142.893;132.094;125.365;110.639;120.771;142.427;142.408;155.306;165.813;146.878;120.257;148.528;160.985;148.706;154.107;146.693;140.038;169.792;162.492;169.334;183.454;161.935;129.231;146.470;173.655;157.035;159.270;148.904;150.048;152.706;175.836;177.142;186.043;169.523;135.634;160.340;175.517
1016;Colonia Jardín;382.056;383.866;400.286;393.484;400.844;385.604;343.065;198.500;378.338;445.754;439.798;408.432;375.486;416.939;400.739;430.716;421.167;402.531;326.971;236.756;395.881;437.409;444.665;418.046;409.575;423.891;469.141;395.144;447.517;439.067;365.074;257.877;436.657;488.050;473.405;425.634;458.999;449.952;460.283;488.018;490.033;467.844;403.586;275.123;452.545;542.089;519.537;469.001;486.330;507.358;544.198;485.808;507.887;488.867;440.467;298.231;507.652;600.127;551.742;482.351;501.593;530.924;232.075;45.725;93.381;194.500;232.739;176.370;254.978;274.599;275.668;268.569;231.535;268.184;313.411;297.968;317.605;329.458;286.769;211.594;376.694;428.264;438.524;369.376;335.559;399.812;472.092;403.181;438.897;423.345;344.348;264.459;475.349;503.394;504.740;455.460;462.522;490.244;541.138;457.209;497.560;481.148;392.956;291.609;492.619;554.891;552.490;484.606;495.871;544.345;502.264;569.492;527.699;489.624;430.436;310.259;538.758;632.306
1018;Aviación Española;99.634;100.881;106.179;102.359;105.673;105.681;91.513;44.286;99.284;112.066;109.817;108.983;103.775;110.473;106.220;116.056;116.034;115.216;94.166;69.987;110.115;118.718;118.615;121.086;117.509;117.170;127.505;111.149;126.819;126.298;109.566;81.944;119.712;133.700;129.969;122.818;128.081;126.600;124.579;130.233;134.427;130.517;113.028;82.900;123.822;143.898;135.635;133.487;137.837;137.197;146.377;130.440;138.952;140.045;123.184;88.038;133.352;155.388;143.755;137.265;141.613;143.723;65.696;14.327;29.448;62.998;75.443;57.093;76.344;79.043;81.837;79.798;71.341;76.011;88.149;84.858;90.635;96.541;85.462;66.684;100.218;117.234;115.532;105.516;99.131;110.464;127.218;114.903;127.252;125.287;102.681;80.580;122.996;131.675;130.312;127.815;129.598;131.386;145.846;128.321;141.344;139.422;117.944;89.751;132.652;147.099;144.204;137.072;139.413;144.074;136.472;148.992;147.048;140.266;123.426;92.284;141.748;160.291
1019;Cuatro Vientos;125.055;130.861;136.606;133.643;139.387;138.544;130.495;66.422;133.406;154.893;152.918;142.698;133.607;142.659;137.842;153.029;152.719;150.369;119.270;87.788;141.935;159.948;159.144;150.521;150.071;153.603;168.934;143.818;167.061;168.242;139.140;98.881;157.970;194.270;187.788;167.592;175.299;174.920;177.179;187.639;192.563;185.041;159.475;120.247;194.868;240.353;217.682;190.390;192.739;199.407;228.951;197.182;211.522;214.116;182.365;116.271;195.413;253.124;230.867;197.028;203.306;210.850;93.874;18.381;35.273;71.404;86.668;64.072;90.581;99.001;97.248;95.738;81.245;94.903;111.835;108.088;113.487;121.454;110.599;79.763;140.857;163.436;162.592;135.854;117.873;138.686;166.070;138.664;154.449;153.223;125.184;94.671;153.854;168.476;170.940;164.360;162.766;168.472;193.209;165.369;185.429;185.441;149.285;109.531;173.124;204.890;203.528;180.913;183.733;191.253;180.374;204.562;196.567;188.130;167.162;119.022;192.427;233.805
1020;Joaquín Vilumbrales;108.789;103.783;110.189;107.447;111.153;109.667;95.400;49.280;104.285;120.255;118.322;117.281;108.210;116.521;111.455;119.861;117.287;114.372;88.052;64.784;109.716;123.571;123.890;129.441;119.932;118.628;131.849;110.674;127.549;124.846;97.899;68.836;115.294;131.766;122.388;107.050;112.927;112.970;112.403;118.324;120.707;115.212;92.648;61.635;114.977;142.190;140.619;138.991;138.313;137.944;151.020;131.966;141.764;138.878;118.447;78.661;134.485;161.392;149.767;140.535;143.980;146.541;62.407;9.701;19.503;50.285;61.361;44.374;65.403;71.532;65.588;73.048;65.264;69.035;83.563;81.853;86.329;94.612;81.186;57.367;102.989;120.729;123.220;115.006;95.545;110.223;133.133;115.302;125.106;122.325;97.046;73.370;131.908;141.869;141.672;138.832;138.273;139.563;156.993;132.599;145.004;144.412;112.044;81.640;137.934;154.990;154.977;146.596;144.634;152.239;142.498;159.850;152.204;146.087;124.000;88.779;147.383;175.135
1021;Puerta del Sur;188.053;184.426;200.251;194.890;200.288;196.476;176.094;104.930;191.759;218.675;218.179;209.342;197.646;212.512;205.154;217.022;212.542;211.483;171.371;133.563;210.718;227.650;229.734;221.748;218.464;216.850;237.909;200.716;226.913;224.305;184.004;135.513;210.866;232.818;224.122;197.330;211.644;206.183;208.841;216.603;219.538;212.563;184.933;145.990;238.145;262.654;243.931;231.433;239.249;235.586;257.149;232.264;247.112;240.917;212.620;150.110;235.362;276.113;257.763;235.134;248.571;252.485;120.310;28.185;47.435;100.956;121.955;93.024;124.366;133.695;128.632;134.394;127.091;127.019;150.349;143.482;152.363;162.174;142.769;110.251;175.154;203.216;208.357;185.348;168.571;191.910;225.452;197.147;218.308;214.272;177.507;139.245;232.282;244.829;248.745;230.992;235.720;240.955;273.387;234.793;261.508;256.563;210.014;157.599;246.563;274.909;263.008;252.410;257.908;268.658;250.968;278.488;267.570;251.268;223.271;161.832;267.881;309.317
1051;Tres Olivos;71.293;73.732;77.160;72.956;73.936;71.523;62.242;34.788;69.395;78.886;77.307;73.646;69.925;75.477;72.631;79.286;77.235;78.123;57.587;38.009;73.965;80.121;79.513;72.408;79.981;76.239;84.804;70.663;80.661;81.186;63.162;41.627;81.168;92.017;85.061;75.797;81.204;80.319;78.222;82.854;83.048;80.549;66.837;41.294;76.502;88.612;83.329;78.502;84.168;83.877;90.000;79.255;83.846;83.263;71.159;44.080;81.528;97.126;88.775;79.804;85.703;87.743;36.783;6.749;13.232;31.316;38.913;27.282;44.640;46.759;48.761;44.569;44.949;46.250;53.735;51.624;53.237;56.607;45.683;30.085;62.497;71.876;72.165;60.498;57.092;65.836;79.332;66.822;74.419;72.802;56.288;37.599;77.351;82.132;81.196;75.778;80.617;84.428;95.080;80.359;88.419;87.842;69.894;45.260;86.866;94.240;94.109;86.596;84.353;88.220;81.200;93.043;87.931;82.823;70.164;51.269;84.879;99.655
1052;Montecarmelo;74.430;75.577;78.941;74.978;73.880;74.488;65.922;36.143;77.147;83.404;79.401;75.007;71.988;79.598;76.603;83.661;80.064;80.706;60.547;38.971;78.673;81.932;83.871;76.394;79.995;81.698;91.881;75.057;86.558;88.926;69.694;39.955;81.569;95.533;93.759;80.461;90.886;88.012;85.634;91.628;92.005;91.581;75.184;44.523;87.498;100.871;94.054;84.608;94.326;93.122;98.472;87.304;93.194;93.425;80.446;43.815;90.284;107.087;98.996;86.049;95.364;95.980;42.458;8.976;19.638;38.962;43.710;27.517;52.714;53.978;56.372;52.199;54.627;54.500;62.873;59.280;61.138;66.249;51.582;32.375;69.778;76.019;76.446;65.291;61.502;71.060;85.726;70.169;75.329;76.914;58.443;36.867;80.794;83.439;82.236;75.220;81.279;83.442;94.573;77.954;88.088;89.667;66.786;41.068;87.260;94.098;92.996;82.652;88.380;92.258;84.023;96.454;89.712;88.016;70.318;37.663;90.286;102.945
1053;Las Tablas;127.464;130.584;134.005;131.325;133.880;141.207;123.839;75.129;138.562;152.495;146.712;136.847;133.027;150.415;140.081;152.318;149.327;149.256;118.019;84.942;150.176;156.779;157.988;143.518;152.274;156.132;168.688;136.960;158.186;159.034;126.287;86.068;152.288;167.973;166.223;141.440;160.883;165.400;158.969;167.553;170.662;165.722;138.285;89.148;154.836;180.467;171.166;151.721;168.363;168.869;178.627;158.384;168.752;167.015;140.236;86.605;158.355;189.173;178.867;151.541;168.191;171.766;70.744;11.476;25.370;55.731;63.787;41.953;74.054;75.189;77.673;71.700;85.349;74.101;87.317;82.905;87.205;95.580;77.968;53.157;103.657;116.674;119.261;99.905;93.222;110.614;134.899;113.472;125.808;126.826;96.956;68.975;132.429;137.505;138.089;123.150;136.092;141.615;157.121;131.246;146.588;148.122;114.545;78.246;144.932;155.032;153.865;137.000;145.407;152.304;138.794;159.937;152.683;146.532;122.488;73.557;148.366;171.030
1054;Ronda de la Comunicación;51.735;56.612;58.044;55.482;54.167;58.038;53.141;32.773;58.803;65.526;63.039;52.516;55.348;66.652;62.386;68.656;64.153;64.987;48.522;36.483;61.495;62.077;65.061;49.877;60.140;63.173;68.988;53.531;63.255;66.159;53.163;39.265;59.275;68.473;67.699;49.969;62.452;71.443;66.931;71.926;72.224;71.286;62.006;41.695;62.950;74.820;69.511;52.154;68.307;69.090;72.206;66.153;69.487;68.367;64.483;39.668;67.549;79.584;72.997;51.833;67.865;70.760;26.581;2.444;3.957;7.875;9.944;7.473;12.153;11.306;11.241;11.008;11.745;10.964;13.362;16.728;17.042;19.073;17.920;14.074;21.405;24.697;27.214;19.701;14.852;23.034;35.432;28.714;32.800;33.229;29.809;21.606;34.815;35.120;38.449;27.210;34.155;38.820;41.765;34.156;39.356;41.877;34.071;23.111;35.784;40.708;41.397;29.297;36.949;41.425;34.390;47.717;39.005;37.225;35.305;20.117;38.157;44.499
1055;La Granja;39.352;41.234;43.569;42.823;44.974;45.450;42.337;29.083;42.497;47.660;46.269;41.102;42.259;48.647;47.598;52.063;51.584;50.798;41.614;38.646;52.591;51.924;53.775;44.463;50.533;52.953;58.928;48.799;57.583;59.058;52.909;40.567;52.769;60.533;59.331;48.081;59.507;59.542;58.759;62.766;62.982;62.066;56.893;44.002;56.986;67.809;62.808;49.999;58.627;58.800;62.912;59.690;61.847;59.883;57.172;40.530;56.957;66.560;61.384;51.708;60.506;62.070;37.132;8.774;13.109;20.381;23.251;17.896;23.176;23.604;24.574;21.612;27.395;24.598;27.741;28.424;30.156;34.005;31.583;24.643;38.015;41.632;43.584;34.423;32.614;37.548;46.369;40.129;44.330;45.132;38.366;32.162;51.192;56.327;61.672;50.751;60.213;65.181;73.420;62.660;73.171;71.683;56.811;44.776;65.084;72.707;70.797;56.455;67.180;71.271;65.781;78.900;76.824;68.917;58.642;41.240;64.895;81.418
